Sl_no,image_path,thisN,thisTrialN,thisRepN,key_resp_5.keys,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,key_resp_9.rt,key_resp_9.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome_page.started,text.started,key_resp.started,welcome_page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions.started,ins.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_2.started,text_10.started,key_resp_10.started,instructions_2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,objects_only_instruction.started,text_3.started,key_resp_3.started,objects_only_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,ISI.started,text_4.started,ISI.stopped,practice_block.started,image.started,text_5.started,key_resp_5.started,practice_block.stopped,practice.key_resp_5.keys,indoor_outdoor.started,text_7.started,key_resp_7.started,indoor_outdoor.stopped,practice.key_resp_7.keys,practice.key_resp_7.rt,practice.key_resp_7.duration,text_4.stopped,image.stopped,text_5.stopped,key_resp_5.stopped,practice.key_resp_5.rt,practice.key_resp_5.duration,practice_to_main.started,text_2.started,key_resp_4.started,practice_to_main.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,objects.started,image_2.started,text_9.started,key_resp_9.started,objects.stopped,trials.key_resp_9.keys,encoding_task.started,text_8.started,key_resp_8.started,encoding_task.stopped,trials.key_resp_8.keys,trials.key_resp_8.rt,trials.key_resp_8.duration,image_2.stopped,text_9.stopped,key_resp_9.stopped,trials.key_resp_9.rt,trials.key_resp_9.duration,end_experiment.started,text_6.started,key_resp_6.started,end_experiment.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,list_of_stimuli,encoding_task_accuracy,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Objects\101a.jpg,115,0,115,,,,,,,None,f,0.25995879999993576,None,,,,,,,115,0,115,0,662.8354588999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.8191201999999,662.8354588999999,663.3190463,,,,,,,,,,,,,,663.3687055,,,,,,,,,,,,,663.3546461999999,663.3687055,663.3687055,663.3687055,666.3353314999999,None,666.3353654,666.3519692,666.3519692,666.6189366,f,0.25995879999993576,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\019a.jpg,116,0,116,,,,,,,None,j,0.3378847000000178,None,,,,,,,116,0,116,0,666.6352475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6190076,666.6352475,667.1189228,,,,,,,,,,,,,,667.1685798,,,,,,,,,,,,,667.1627211,667.1685798,667.1685798,667.1685798,670.1354168,None,670.1354491,670.1519882,670.1519882,670.502074,j,0.3378847000000178,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\103a.jpg,117,0,117,,,,,,,None,j,0.25634309999998095,None,,,,,,,117,0,117,0,670.5185144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.5021562,670.5185144,671.0020571,,,,,,,,,,,,,,671.0852322,,,,,,,,,,,,,671.0660266,671.0852322,671.0852322,671.0852322,674.0184564,None,674.0184899,674.0351258,674.0351258,674.3020249,j,0.25634309999998095,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\122a.jpg,118,0,118,,,,,,,None,f,0.42855489999999463,None,,,,,,,118,0,118,0,674.3184483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.3021294,674.3184483,674.8019822,,,,,,,,,,,,,,674.8351446,,,,,,,,,,,,,674.8186321,674.8351446,674.8351446,674.8351446,677.8183582,None,677.8183963,677.8350306,677.8350306,678.2686643,f,0.42855489999999463,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\153a.jpg,119,0,119,,,,,,,None,j,0.25053860000002715,None,,,,,,,119,0,119,0,678.285034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.268739,678.285034,678.7685314,,,,,,,,,,,,,,678.8017136,,,,,,,,,,,,,678.7845308999999,678.8017136,678.8017136,678.8017136,681.7849924999999,None,681.7862053,681.8016238,681.8016238,682.0686053,j,0.25053860000002715,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\083a.jpg,120,0,120,,,,,,,None,j,0.21357179999995424,None,,,,,,,120,0,120,0,682.084933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0687226,682.084933,682.5686809,,,,,,,,,,,,,,682.6016566,,,,,,,,,,,,,682.5856375,682.6016566,682.6016566,682.6016566,685.5850242,None,685.5850622,685.6016575,685.6016575,685.8186304,j,0.21357179999995424,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\058a.jpg,121,0,121,,,,,,,None,f,0.33234349999997903,None,,,,,,,121,0,121,0,685.8348642999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.8187461,685.8348642999999,686.3184129,,,,,,,,,,,,,,686.3515585,,,,,,,,,,,,,686.3309983,686.3515585,686.3515585,686.3515585,689.3348694,None,689.3349082999999,689.3515303,689.3515303,689.6852083,f,0.33234349999997903,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\015a.jpg,122,0,122,,,,,,,None,j,0.46115179999992506,None,,,,,,,122,0,122,0,689.7014333999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.6853447999999,689.7014333999999,690.1850557,,,,,,,,,,,,,,690.2183838,,,,,,,,,,,,,690.2086957,690.2183838,690.2183838,690.2183838,693.2016105,None,693.2016427,693.2181522999999,693.2181522999999,693.6850107,j,0.46115179999992506,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\156a.jpg,123,0,123,,,,,,,None,j,0.39259179999999105,None,,,,,,,123,0,123,0,693.7014352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.6851230999999,693.7014352,694.1849027,,,,,,,,,,,,,,694.2179193,,,,,,,,,,,,,694.2116442,694.2179193,694.2179193,694.2179193,697.2013541,None,697.2013862,697.2179567,697.2179567,697.6182281,j,0.39259179999999105,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\046a.jpg,124,0,124,,,,,,,None,j,0.34617309999998724,None,,,,,,,124,0,124,0,697.6346229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.6183297,697.6346229,698.1180699,,,,,,,,,,,,,,698.1679859999999,,,,,,,,,,,,,698.1506713,698.1679859999999,698.1679859999999,698.1679859999999,701.1345813,None,701.1346128,701.1511809,701.1511809,701.5016508,j,0.34617309999998724,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\114a.jpg,125,0,125,,,,,,,None,f,0.3071512999999868,None,,,,,,,125,0,125,0,701.5178523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.5017609,701.5178523,702.0013235,,,,,,,,,,,,,,702.0512027,,,,,,,,,,,,,702.0348175,702.0512027,702.0512027,702.0512027,705.0178241,None,705.0178574,705.0344451,705.0344451,705.3515032,f,0.3071512999999868,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\025a.jpg,126,0,126,,,,,,,j,None,,,2.7147236999999222,0.13444190000006984,,,,,126,0,126,0,705.3677893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.3516112,705.3677893,705.8512375,,,,,,,,,,,,,,705.9347541999999,,,,,,,,,,,,,705.9152239,705.9347541999999,705.9347541999999,705.9347541999999,708.8677124,j,708.8692913,,,708.8693068,None,,,,,,2.7147236999999222,0.13444190000006984,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\057a.jpg,127,0,127,,,,,,,None,f,0.314819600000078,None,,,,,,,127,0,127,0,708.8843669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.8694005,708.8843669,709.3679631,,,,,,,,,,,,,,709.4009873,,,,,,,,,,,,,709.3835999,709.4009873,709.4009873,709.4009873,712.3843694,None,712.3844021,712.4009558,712.4009558,712.7179036,f,0.314819600000078,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\095a.jpg,128,0,128,,,,,,,None,f,0.6940647999999783,None,,,,,,,128,0,128,0,712.734277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.7179749,712.734277,713.2178786,,,,,,,,,,,,,,713.2508995,,,,,,,,,,,,,713.2450428,713.2508995,713.2508995,713.2508995,716.2343341,None,716.2343707,716.2508816,716.2508816,716.9512609999999,f,0.6940647999999783,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\023a.jpg,129,0,129,,,,,,,None,f,0.393501600000036,None,,,,,,,129,0,129,0,716.9675229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.9513731,716.9675229,717.4511322999999,,,,,,,,,,,,,,717.4841418,,,,,,,,,,,,,717.4786293,717.4841418,717.4841418,717.4841418,720.4675883,None,720.4676276,720.4840783,720.4840783,720.8844655,f,0.393501600000036,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\127a.jpg,130,0,130,,,,,,,None,f,0.546039300000075,None,,,,,,,130,0,130,0,720.9007776999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.8845431999999,720.9007776999999,721.3843162,,,,,,,,,,,,,,721.4173965,,,,,,,,,,,,,721.4058963,721.4173965,721.4173965,721.4173965,724.4007902999999,None,724.4008273,724.4174114,724.4174114,724.9677639,f,0.546039300000075,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\017a.jpg,131,0,131,,,,,,,None,f,0.3257466000000022,None,,,,,,,131,0,131,0,724.9839886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.9678306,724.9839886,725.4674851999999,,,,,,,,,,,,,,725.517307,,,,,,,,,,,,,725.4977180999999,725.517307,725.517307,725.517307,728.4840058999999,None,728.4840588,728.5006442,728.5006442,728.8343476,f,0.3257466000000022,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\188a.jpg,132,0,132,,,,,,,None,f,0.2924226999999746,None,,,,,,,132,0,132,0,728.8506166999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.8344203,728.8506166999999,729.3341718,,,,,,,,,,,,,,729.3672654,,,,,,,,,,,,,729.3497369,729.3672654,729.3672654,729.3672654,732.3506148,None,732.3506583999999,732.3672177,732.3672177,732.6675941,f,0.2924226999999746,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\157a.jpg,133,0,133,,,,,,,None,j,0.48672190000002047,None,,,,,,,133,0,133,0,732.6838597999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.6677030999999,732.6838597999999,733.1673801,,,,,,,,,,,,,,733.2007714,,,,,,,,,,,,,733.1851576,733.2007714,733.2007714,733.2007714,736.1839683,None,736.1851442,736.2004459,736.2004459,736.7006855,j,0.48672190000002047,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\016a.jpg,134,0,134,,,,,,,None,j,0.4011090999999851,None,,,,,,,134,0,134,0,736.7171063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.7007954,736.7171063,737.2006268,,,,,,,,,,,,,,737.2339793,,,,,,,,,,,,,737.2171028,737.2339793,737.2339793,737.2339793,740.2170439,None,740.2170805,740.2336973,740.2336973,740.6506317,j,0.4011090999999851,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\029a.jpg,135,0,135,,,,,,,None,j,1.1600542000001042,None,,,,,,,135,0,135,0,740.667015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.6507434,740.667015,741.1504962,,,,,,,,,,,,,,741.200562,,,,,,,,,,,,,741.1844927,741.200562,741.200562,741.200562,744.1669987,None,744.1670322,744.1836186999999,744.1836186999999,745.3505765,j,1.1600542000001042,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\031a.jpg,136,0,136,,,,,,,None,f,0.4002629000001434,None,,,,,,,136,0,136,0,745.3669629000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.3506851,745.3669629000001,745.8505316999999,,,,,,,,,,,,,,745.9170531,,,,,,,,,,,,,745.9061586,745.9170531,745.9170531,745.9170531,748.8669204,None,748.8669717,748.8835191000001,748.8835191000001,749.3004979,f,0.4002629000001434,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\045a.jpg,137,0,137,,,,,,,None,f,1.2401108000001386,None,,,,,,,137,0,137,0,749.3168659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.3006114,749.3168659,749.8003131999999,,,,,,,,,,,,,,749.9004069,,,,,,,,,,,,,749.8852419,749.9004069,749.9004069,749.9004069,752.8168264000001,None,752.8168584,752.8334394000001,752.8334394000001,754.0836549999999,f,1.2401108000001386,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\116a.jpg,138,0,138,,,,,,,None,j,0.309318200000007,None,,,,,,,138,0,138,0,754.1000692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.0837339,754.1000692,754.5835709999999,,,,,,,,,,,,,,754.6333844999999,,,,,,,,,,,,,754.612437,754.6333844999999,754.6333844999999,754.6333844999999,757.6000314,None,757.6000669,757.6166582999999,757.6166582999999,757.9336728999999,j,0.309318200000007,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\093a.jpg,139,0,139,,,,,,,None,f,0.20639269999992393,None,,,,,,,139,0,139,0,757.9500407999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.9337774,757.9500407999999,758.4334326999999,,,,,,,,,,,,,,758.4666104999999,,,,,,,,,,,,,758.4515002999999,758.4666104999999,758.4666104999999,758.4666104999999,761.4499272,None,761.4499610999999,761.4667082999999,761.4667082999999,761.6835498,f,0.20639269999992393,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\160a.jpg,140,0,140,,,,,,,None,f,0.18374119999998584,None,,,,,,,140,0,140,0,761.6999128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.6836687,761.6999128,762.1834002,,,,,,,,,,,,,,762.233469,,,,,,,,,,,,,762.2168107,762.233469,762.233469,762.233469,765.1998951999999,None,765.2015681999999,765.2165026,765.2165026,765.4168893000001,f,0.18374119999998584,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\004a.jpg,141,0,141,,,,,,,None,j,0.2997912999999244,None,,,,,,,141,0,141,0,765.4331679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.4169707000001,765.4331679,765.9166663000001,,,,,,,,,,,,,,765.9831400999999,,,,,,,,,,,,,765.9637906999999,765.9831400999999,765.9831400999999,765.9831400999999,768.9331520999999,None,768.9331921999999,768.9497097999999,768.9497097999999,769.2500653,j,0.2997912999999244,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\104a.jpg,142,0,142,,,,,,,None,f,0.35885670000016034,None,,,,,,,142,0,142,0,769.2664139999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.2501451,769.2664139999999,769.7498851999999,,,,,,,,,,,,,,769.7830567999999,,,,,,,,,,,,,769.7666882999999,769.7830567999999,769.7830567999999,769.7830567999999,772.7663516,None,772.7663977,772.7830160000001,772.7830160000001,773.1500971999999,f,0.35885670000016034,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\055a.jpg,143,0,143,,,,,,,None,f,0.031093300000065938,None,,,,,,,143,0,143,0,773.1662953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.1502155000001,773.1662953,773.6498767,,,,,,,,,,,,,,773.6829806999999,,,,,,,,,,,,,773.6755621,773.6829806999999,773.6829806999999,773.6829806999999,776.6662707,None,776.6663037999999,776.6829372,776.6829372,776.7165984999999,f,0.031093300000065938,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\045a.jpg,144,0,144,,,,,,,None,j,0.17609549999997398,None,,,,,,,144,0,144,0,776.7329265999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.7166706999999,776.7329265999999,777.2164028,,,,,,,,,,,,,,777.2662109,,,,,,,,,,,,,777.2475503000001,777.2662109,777.2662109,777.2662109,780.2328931,None,780.2329267,780.2495171,780.2495171,780.4332523999999,j,0.17609549999997398,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\111a.jpg,145,0,145,,,,,,,None,j,0.3579692000000705,None,,,,,,,145,0,145,0,780.4495173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.4333723,780.4495173,780.9330075999999,,,,,,,,,,,,,,780.9661303,,,,,,,,,,,,,780.9569581000001,780.9661303,780.9661303,780.9661303,783.9494517999999,None,783.9495019999999,783.9661322,783.9661322,784.3330547999999,j,0.3579692000000705,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\082a.jpg,146,0,146,,,,,,,None,j,0.1831372999999985,None,,,,,,,146,0,146,0,784.3494286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.3331761,784.3494286,784.8329868999999,,,,,,,,,,,,,,784.8661018,,,,,,,,,,,,,784.8490274000001,784.8661018,784.8661018,784.8661018,787.8493945,None,787.8494266,787.8660637999999,787.8660637999999,788.0496868999999,j,0.1831372999999985,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\131a.jpg,147,0,147,,,,,,,j,None,,,2.5079471999999896,0.09385019999990618,,,,,147,0,147,0,788.0660111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.0497992999999,788.0660111,788.5495065,,,,,,,,,,,,,,788.5993007,,,,,,,,,,,,,788.5785633,788.5993007,788.5993007,788.5993007,791.5659999,j,791.5672118,,,791.5672273,None,,,,,,2.5079471999999896,0.09385019999990618,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\018a.jpg,148,0,148,,,,,,,None,f,0.17025059999991754,None,,,,,,,148,0,148,0,791.5835029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.5672903,791.5835029,792.0660914,,,,,,,,,,,,,,792.0992656999999,,,,,,,,,,,,,792.0818936000001,792.0992656999999,792.0992656999999,792.0992656999999,795.0825728,None,795.0826112,795.0991581000001,795.0991581000001,795.2829457,f,0.17025059999991754,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\062a.jpg,149,0,149,,,,,,,j,None,,,2.731663499999968,0.08300880000001598,,,,,149,0,149,0,795.2991606999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.2830294,795.2991606999999,795.7827158,,,,,,,,,,,,,,795.8324906999999,,,,,,,,,,,,,795.8135583999999,795.8324906999999,795.8324906999999,795.8324906999999,798.7991817,j,798.7992219999999,,,798.7992334999999,None,,,,,,2.731663499999968,0.08300880000001598,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\155a.jpg,150,0,150,,,,,,,j,None,,,2.0222352999999202,0.18096620000005714,,,,,150,0,150,0,798.8157534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.7993283000001,798.8157534,799.2992511,,,,,,,,,,,,,,799.3324008,,,,,,,,,,,,,799.3171963,799.3324008,799.3324008,799.3324008,802.3157497,j,802.3157925,,,802.3158037000001,None,,,,,,2.0222352999999202,0.18096620000005714,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\186a.jpg,151,0,151,,,,,,,None,f,0.20914630000015677,None,,,,,,,151,0,151,0,802.3323834999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.3159003000001,802.3323834999999,802.8158814999999,,,,,,,,,,,,,,802.8493057999999,,,,,,,,,,,,,802.8315519999999,802.8493057999999,802.8493057999999,802.8493057999999,805.8323449,None,805.8323802,805.8489857,805.8489857,806.0659793,f,0.20914630000015677,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\097a.jpg,152,0,152,,,,,,,f,None,,,2.018764400000009,0.2055012999999235,,,,,152,0,152,0,806.0822945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0660599,806.0822945,806.5657876,,,,,,,,,,,,,,806.5992815,,,,,,,,,,,,,806.5802034999999,806.5992815,806.5992815,806.5992815,809.5822668999999,f,809.5823063999999,,,809.5823172,None,,,,,,2.018764400000009,0.2055012999999235,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\181a.jpg,153,0,153,,,,,,,f,None,,,0.9876620000000003,0.1440041000000747,,,,,153,0,153,0,809.5988878999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.5824153000001,809.5988878999999,810.0823857999999,,,,,,,,,,,,,,810.1156993,,,,,,,,,,,,,810.1074022,810.1156993,810.1156993,810.1156993,813.0988812,f,813.0989179999999,,,813.0989285999999,None,,,,,,0.9876620000000003,0.1440041000000747,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\054a.jpg,154,0,154,,,,,,,f,None,,,2.7862107999999353,0.1406070999998974,,,,,154,0,154,0,813.1154792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0989904999999,813.1154792,813.5990462,,,,,,,,,,,,,,813.6489535000001,,,,,,,,,,,,,813.6290610000001,813.6489535000001,813.6489535000001,813.6489535000001,816.6154337,f,816.6170662,,,816.6170811,None,,,,,,2.7862107999999353,0.1406070999998974,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\155a.jpg,155,0,155,,,,,,,f,None,,,1.0672690999999759,0.17320940000013252,,,,,155,0,155,0,816.6320607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.6171769,816.6320607,817.1155902,,,,,,,,,,,,,,817.1486998,,,,,,,,,,,,,817.1353839999999,817.1486998,817.1486998,817.1486998,820.1320658,f,820.1321062,,,820.1321172,None,,,,,,1.0672690999999759,0.17320940000013252,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\149a.jpg,156,0,156,,,,,,,j,None,,,1.0942712999999458,0.14856029999987186,,,,,156,0,156,0,820.1486265000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.1322101000001,820.1486265000001,820.6321177,,,,,,,,,,,,,,820.6652856000001,,,,,,,,,,,,,820.6486947999999,820.6652856000001,820.6652856000001,820.6652856000001,823.6486943,j,823.6487405999999,,,823.6487516,None,,,,,,1.0942712999999458,0.14856029999987186,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\087a.jpg,157,0,157,,,,,,,j,None,,,1.9554184000000987,0.08670789999996487,,,,,157,0,157,0,823.6653028999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.6488612,823.6653028999999,824.1487559,,,,,,,,,,,,,,824.1819642999999,,,,,,,,,,,,,824.1737172,824.1819642999999,824.1819642999999,824.1819642999999,827.1819101000001,j,827.1819441,,,827.1819539,None,,,,,,1.9554184000000987,0.08670789999996487,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\094a.jpg,158,0,158,,,,,,,f,None,,,0.8513526000001548,0.15038059999983489,,,,,158,0,158,0,827.1985187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.1820401,827.1985187,827.6820108,,,,,,,,,,,,,,827.7318685,,,,,,,,,,,,,827.7182339999999,827.7318685,827.7318685,827.7318685,830.6986064999999,f,830.6986482,,,830.6986583999999,None,,,,,,0.8513526000001548,0.15038059999983489,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
